CustomerID,Recency,Frequency,Monetary,Segment
CUST101287,110,6,86557.27811123748,Champions
CUST105069,35,8,86446.22965325956,Champions
CUST105807,556,8,86276.00014366601,Loyal Customers
CUST105784,23,8,86243.84584567792,Champions
CUST107700,261,4,86204.3784385947,Champions
CUST106136,504,6,86057.22487258064,Loyal Customers
CUST105629,376,8,85809.14789371635,Loyal Customers
CUST107789,8,8,85769.3245301978,Champions
CUST102265,51,5,85532.25517456434,Champions
CUST106703,8,8,85501.58603386358,Champions
CUST106591,346,8,85417.70210212056,Loyal Customers
CUST103034,417,6,85272.71106060321,Loyal Customers
CUST102531,645,8,85213.57133783725,Loyal Customers
CUST106392,437,6,85177.18430538107,Loyal Customers
CUST102631,144,8,85075.36462512259,Champions
CUST105335,200,5,85056.1948251134,Champions
CUST101789,12,5,85049.64271423023,Champions
CUST107071,273,4,85014.93747828095,Champions
CUST104611,18,6,84638.85593591964,Champions
CUST103292,154,10,84493.79840543575,Champions
CUST106712,12,6,84459.15567795734,Champions
CUST100664,7,5,84286.2259125518,Champions
CUST103372,90,10,84127.37183924117,Champions
CUST102249,584,8,84069.6308371494,Loyal Customers
CUST105594,14,4,84028.43879387004,Champions
CUST106471,55,4,83982.55454769132,Champions
CUST101787,520,8,83980.24437877756,Loyal Customers
CUST106169,141,6,83942.07408758282,Champions
CUST106424,2,10,83775.99457258795,Champions
CUST107979,201,10,83722.12473588093,Champions
CUST101929,4,8,83596.85279025977,Champions
CUST104177,108,6,83444.11055760075,Champions
CUST101329,21,5,83152.90977042334,Champions
CUST100414,551,8,83113.06956674783,Loyal Customers
CUST107391,410,8,82785.86522084055,Loyal Customers
CUST105813,10,4,82764.6334943637,Champions
CUST107219,9,8,82738.27454973986,Champions
CUST107904,248,8,82627.74740869692,Champions
CUST105725,564,6,82316.71961221992,Loyal Customers
CUST107936,324,8,82150.78106574925,Loyal Customers
CUST103803,513,8,82142.13521258059,Loyal Customers
CUST105187,150,8,81682.7417845106,Champions
CUST106650,12,4,81502.23619010739,Champions
CUST104673,465,8,80862.70137520184,Loyal Customers
CUST106643,359,5,80731.57871699077,Loyal Customers
CUST102769,55,8,80706.94266119806,Champions
CUST102641,145,6,80528.86998345319,Champions
CUST107566,697,6,80351.77407201852,Loyal Customers
CUST107878,5,6,80235.55321822013,Champions
CUST107121,391,8,80228.65370452534,Loyal Customers
CUST107360,336,4,80026.48911426013,Loyal Customers
CUST102067,717,5,79864.62941450946,Loyal Customers
CUST104695,544,5,79669.89679057688,Loyal Customers
CUST106746,61,8,79332.08227314624,Champions
CUST106026,46,5,79320.48546653453,Champions
CUST107162,464,6,79301.71158410967,Loyal Customers
CUST106658,137,6,78906.52942990369,Champions
CUST102728,37,6,78812.27384422411,Champions
CUST103458,287,8,78747.76267300913,Champions
CUST101146,568,8,78249.3492220673,Loyal Customers
CUST100005,14,8,78235.5712229485,Champions
CUST107557,5,4,78190.79698894928,Champions
CUST106597,734,8,78174.20764266585,Loyal Customers
CUST104824,188,6,78136.1759480238,Champions
CUST103796,66,10,78076.57734531896,Champions
CUST106108,504,5,77863.41279353143,Loyal Customers
CUST102317,29,5,77732.5213153715,Champions
CUST106695,367,6,77543.31140174883,Loyal Customers
CUST102111,116,5,77441.11253747386,Champions
CUST101874,177,8,77146.80518122458,Champions
CUST101402,43,5,77112.0550703461,Champions
CUST104682,11,8,77090.68890802063,Champions
CUST107412,612,4,77086.49700449043,Loyal Customers
CUST106414,699,8,77073.77101026112,Loyal Customers
CUST104090,23,6,76992.64062563269,Champions
CUST103614,3,8,76781.14645683818,Champions
CUST105152,714,10,76669.89966389266,Loyal Customers
CUST107053,13,8,76663.26275501958,Champions
CUST101920,147,5,76652.11230097104,Champions
CUST106832,760,8,76601.00619692824,Loyal Customers
CUST102918,545,8,76461.74843203148,Loyal Customers
CUST107364,478,4,76421.70834883722,Loyal Customers
CUST100814,56,6,76417.98914858114,Champions
CUST101848,437,8,76245.46688785651,Loyal Customers
CUST103594,699,6,76177.98981311455,Loyal Customers
CUST107379,121,10,76000.53122631519,Champions
CUST104417,479,6,75920.77585365192,Loyal Customers
CUST106290,691,5,75830.33462745475,Loyal Customers
CUST107181,2,4,75815.0894579712,Champions
CUST100268,219,6,75785.45274868197,Champions
CUST105497,634,4,75629.46301827984,Loyal Customers
CUST106364,702,5,75584.27457754352,Loyal Customers
CUST107396,100,8,75577.3267337468,Champions
CUST105488,379,8,75556.77343499442,Loyal Customers
CUST100535,390,8,75452.1387477013,Loyal Customers
CUST105858,256,6,75443.27246044358,Champions
CUST103596,52,6,75418.06794280198,Champions
CUST102548,483,8,75357.37152716279,Loyal Customers
CUST106343,184,5,75321.79219245617,Champions
CUST107102,47,8,75302.50965094709,Champions
CUST105708,352,4,75175.91807310746,Loyal Customers
CUST106301,1,8,74995.38444146005,Champions
CUST106749,554,4,74974.77235618769,Loyal Customers
CUST107742,715,6,74921.48133492307,Loyal Customers
CUST102693,278,6,74856.66913966706,Champions
CUST105043,264,6,74842.14762339747,Champions
CUST100347,126,10,74808.69400402573,Champions
CUST107716,328,10,74703.30788505834,Loyal Customers
CUST105395,522,4,74614.3114858754,Loyal Customers
CUST101288,635,6,74552.79981315204,Loyal Customers
CUST105571,413,4,74404.01768246753,Loyal Customers
CUST103541,5,6,74230.62011671279,Champions
CUST107164,13,5,74180.899127193,Champions
CUST103454,384,8,74156.03610729011,Loyal Customers
CUST103227,225,6,74115.83559122431,Champions
CUST103152,233,8,73916.42180395543,Champions
CUST106960,307,8,73816.42584075723,Champions
CUST106073,16,6,73764.75466916511,Champions
CUST103423,63,8,73603.77290465984,Champions
CUST100438,26,6,73601.59120802594,Champions
CUST107301,907,6,73582.60247144231,Loyal Customers
CUST101799,224,6,73268.99874476208,Champions
CUST105213,384,8,73216.5175276176,Loyal Customers
CUST105044,8,6,73149.41561470887,Champions
CUST104003,8,6,72957.99044143315,Champions
CUST104270,387,10,72898.05554092386,Loyal Customers
CUST107880,17,5,72756.54031531475,Champions
CUST107083,618,8,72725.95667187276,Loyal Customers
CUST107033,712,6,72652.0061844483,Loyal Customers
CUST102007,228,6,72642.81760432804,Champions
CUST107217,554,5,72612.92356936252,Loyal Customers
CUST106257,11,8,72592.7671908963,Champions
CUST105524,59,5,72374.51927098379,Champions
CUST107127,234,6,72359.83261840395,Champions
CUST106988,402,8,72334.1902298766,Loyal Customers
CUST102242,297,6,72291.48071349271,Champions
CUST101242,293,6,72263.91864331547,Champions
CUST104009,53,5,72205.91772420687,Champions
CUST100439,32,6,71980.69867746328,Champions
CUST100848,20,6,71977.57960221225,Champions
CUST107092,48,6,71966.57544494909,Champions
CUST100201,594,8,71709.1534501633,Loyal Customers
CUST104092,47,5,71627.71973292416,Champions
CUST100796,509,6,71597.2499710745,Loyal Customers
CUST107031,743,6,71588.96099266803,Loyal Customers
CUST100258,629,5,71510.67159052873,Loyal Customers
CUST105663,504,6,71491.5203950566,Loyal Customers
CUST101512,290,6,71364.20256517197,Champions
CUST101608,644,6,71356.96632971325,Loyal Customers
CUST107627,103,5,71327.54909715687,Champions
CUST105369,13,5,71320.46247793327,Champions
CUST102221,30,8,71305.29585194944,Champions
CUST101498,22,5,71123.66160615058,Champions
CUST104038,585,6,71068.84103232544,Loyal Customers
CUST105321,705,5,70976.46184820891,Loyal Customers
CUST106685,224,10,70959.23747423638,Champions
CUST107335,492,5,70822.45114087628,Loyal Customers
CUST100070,778,6,70724.67491317331,Loyal Customers
CUST105039,579,6,70473.18948074762,Loyal Customers
CUST101767,8,6,70329.56362720672,Champions
CUST101927,448,6,70222.08986777981,Loyal Customers
CUST105672,151,8,70112.03668017505,Champions
CUST105159,723,5,69972.8683100151,Loyal Customers
CUST106131,482,6,69943.4779310047,Loyal Customers
CUST103918,324,6,69936.11846839909,Loyal Customers
CUST105965,510,6,69839.3244944457,Loyal Customers
CUST106112,661,5,69814.57837091552,Loyal Customers
CUST100905,574,8,69606.90258855696,Loyal Customers
CUST104432,100,5,69542.20383421436,Champions
CUST107801,119,4,69316.58618195751,Champions
CUST106418,495,4,69210.79016382524,Loyal Customers
CUST104321,384,8,69202.11004256312,Loyal Customers
CUST106072,345,8,69147.27972496391,Loyal Customers
CUST105354,84,8,69093.30586415686,Champions
CUST103939,274,8,68972.77446963605,Champions
CUST102852,51,6,68869.01137781456,Champions
CUST105937,162,5,68854.54719658842,Champions
CUST107737,264,6,68837.31136032208,Champions
CUST101707,36,6,68760.60621892594,Champions
CUST100012,623,5,68721.0561831623,Loyal Customers
CUST102327,17,6,68571.06020752715,Champions
CUST103996,540,6,68428.02638740731,Loyal Customers
CUST105588,126,6,68396.2815212293,Champions
CUST107808,608,5,68148.17384624343,Loyal Customers
CUST106436,632,5,68134.44011157943,Loyal Customers
CUST100412,589,6,68109.5080777678,Loyal Customers
CUST104456,138,6,68015.02107182668,Champions
CUST103729,14,5,67948.33531505604,Champions
CUST104876,3,6,67891.7338675288,Champions
CUST100513,692,5,67838.38014999099,Loyal Customers
CUST104280,257,5,67720.90650092931,Champions
CUST107248,3,8,67687.25733186632,Champions
CUST106563,18,6,67676.85340588572,Champions
CUST107205,17,8,67644.04293147793,Champions
CUST107636,2,5,67514.8352259398,Champions
CUST100975,8,8,67416.1027713143,Champions
CUST106577,42,5,67383.92170685087,Champions
CUST102942,18,8,67291.31596908653,Champions
CUST100559,301,8,67139.81333875412,Champions
CUST104286,552,6,66848.75560995187,Loyal Customers
CUST104610,403,6,66729.12349506465,Loyal Customers
CUST104809,159,8,66556.9039136108,Champions
CUST107455,195,8,66541.9491612828,Champions
CUST101941,97,6,66537.15459030961,Champions
CUST104015,488,6,66496.3996549136,Loyal Customers
CUST107856,500,6,66334.86943241558,Loyal Customers
CUST105732,742,6,66155.36306390999,Loyal Customers
CUST101294,290,6,65980.84464259983,Champions
CUST100307,17,6,65956.85350911604,Champions
CUST102821,729,5,65883.33341592437,Loyal Customers
CUST100374,647,8,65877.338257808,Loyal Customers
CUST102228,446,5,65851.03176367388,Loyal Customers
CUST107353,649,8,65773.36846200237,Loyal Customers
CUST104227,423,5,65728.07588482855,Loyal Customers
CUST107252,21,4,65702.47796242693,Champions
CUST101074,3,8,65661.83344560646,Champions
CUST104944,190,5,65660.2099732967,Champions
CUST106974,678,8,65564.16933101401,Loyal Customers
CUST107214,26,5,65544.10849933272,Champions
CUST102675,567,5,65469.73799188449,Loyal Customers
CUST102429,355,6,65356.01008563125,Loyal Customers
CUST103410,2,5,65354.70599277485,Champions
CUST102559,99,6,65328.80617367269,Champions
CUST107606,1,5,65183.43071100282,Champions
CUST104484,98,8,65107.77966578689,Champions
CUST103575,439,6,65074.22191738299,Loyal Customers
CUST106330,319,6,65009.119331465874,Loyal Customers
CUST103884,621,5,64885.53975361321,Loyal Customers
CUST104005,667,8,64813.24253857172,Loyal Customers
CUST102937,89,5,64805.1718849842,Champions
CUST107042,1,6,64789.802748854636,Champions
CUST104648,567,8,64751.78599901006,Loyal Customers
CUST100168,215,6,64730.23200377533,Champions
CUST101717,17,6,64699.96076764579,Champions
CUST107307,737,6,64550.08939662655,Loyal Customers
CUST100733,539,5,64428.752155903436,Loyal Customers
CUST101297,399,6,64409.06787365759,Loyal Customers
CUST100140,2,8,64302.068990565225,Champions
CUST101630,208,5,64293.355750041395,Champions
CUST107786,97,5,64291.38216952616,Champions
CUST105906,83,4,64104.29853703339,Champions
CUST102411,11,5,63974.686267639925,Champions
CUST105714,31,4,63968.854148821236,Champions
CUST101147,54,6,63926.970980544786,Champions
CUST106202,145,6,63864.40814799462,Champions
CUST106700,528,6,63632.13625695773,Loyal Customers
CUST100865,427,6,63597.64158475236,Loyal Customers
CUST100507,153,5,63498.12412349609,Champions
CUST107828,665,8,63405.7307889279,Loyal Customers
CUST101386,569,5,63358.156981085194,Loyal Customers
CUST107370,432,5,63351.8376045833,Loyal Customers
CUST106876,188,6,63271.478408514435,Champions
CUST103600,27,6,63128.712852154036,Champions
CUST104393,618,5,62793.592996423235,Loyal Customers
CUST105343,377,4,62763.81144955398,Loyal Customers
CUST105625,567,8,62736.140253758735,Loyal Customers
CUST105014,14,6,62730.494683881545,Champions
CUST102277,250,6,62608.092104294425,Champions
CUST106422,698,5,62498.88189977174,Loyal Customers
CUST102514,480,10,62278.014068177785,Loyal Customers
CUST107404,589,6,62212.48645689996,Loyal Customers
CUST101162,619,6,62145.71294038171,Loyal Customers
CUST105644,249,6,62065.837730537685,Champions
CUST104448,326,6,62018.614590684345,Loyal Customers
CUST102743,625,5,61893.41322381484,Loyal Customers
CUST105061,20,8,61781.816175491236,Champions
CUST101557,691,6,61572.77744642473,Loyal Customers
CUST104681,5,5,61563.22814868179,Champions
CUST104045,437,5,61449.052818395,Loyal Customers
CUST103545,677,5,61422.12364731922,Loyal Customers
CUST100683,516,5,61231.29049809773,Loyal Customers
CUST100687,618,8,61218.833876787576,Loyal Customers
CUST107407,141,6,61172.8825804215,Champions
CUST102210,59,5,61035.27285227878,Champions
CUST104102,657,6,60912.88175123067,Loyal Customers
CUST101251,184,5,60869.49769253162,Champions
CUST105001,14,5,60741.372457477555,Champions
CUST106515,537,4,60733.380150912555,Loyal Customers
CUST103013,170,6,60677.15080706752,Champions
CUST106659,19,5,60630.02232020906,Champions
CUST100131,400,5,60559.75930071273,Loyal Customers
CUST100356,565,6,60462.46988802415,Loyal Customers
CUST100171,90,6,60426.08854736728,Champions
CUST106473,388,8,60341.139055068146,Loyal Customers
CUST104822,643,5,60093.77762606798,Loyal Customers
CUST102369,606,6,59992.69371362474,Loyal Customers
CUST103662,54,5,59893.88488470991,Champions
CUST100287,242,5,59837.64726625934,Champions
CUST101843,708,6,59679.74494494402,Loyal Customers
CUST100588,706,5,59560.3894126643,Loyal Customers
CUST101448,266,5,59534.340958870525,Champions
CUST102886,432,5,59524.1026771767,Loyal Customers
CUST101562,61,5,59480.27458387425,Champions
CUST104463,22,5,59311.01873692427,Champions
CUST101204,19,5,59310.4324888104,Champions
CUST101883,30,5,59306.57638196886,Champions
CUST106141,541,6,59260.14136401206,Loyal Customers
CUST104207,15,5,59212.53283110901,Champions
CUST105271,14,6,59207.50464658516,Champions
CUST101417,258,6,59159.10693212352,Champions
CUST101345,271,5,59098.60673431162,Champions
CUST104727,562,6,59075.83986278495,Loyal Customers
CUST106312,41,6,58893.11786293865,Champions
CUST104282,13,8,58892.186495859336,Champions
CUST102565,557,8,58768.995518190684,Loyal Customers
CUST100749,22,5,58658.47193663295,Champions
CUST106687,269,6,58615.51832430656,Champions
CUST106621,325,6,58572.344922308344,Loyal Customers
CUST103987,483,6,58450.848594108684,Loyal Customers
CUST105803,271,4,58448.27174427446,Champions
CUST103202,66,5,58382.24044384421,Champions
CUST106845,10,5,58368.411115087976,Champions
CUST101031,807,6,58315.656337529435,Loyal Customers
CUST102796,395,6,58288.55810158066,Loyal Customers
CUST105650,12,5,58229.87306603436,Champions
CUST101998,89,5,58229.34600071263,Champions
CUST100702,660,5,58215.115297072305,Loyal Customers
CUST103209,574,6,58180.87332312846,Loyal Customers
CUST104679,304,8,58137.86515249733,Champions
CUST107513,460,6,58118.934505413126,Loyal Customers
CUST103673,375,5,57997.30215463323,Loyal Customers
CUST100612,545,6,57865.045169669975,Loyal Customers
CUST107943,236,6,57711.99791815018,Champions
CUST105448,667,6,57699.69446911826,Loyal Customers
CUST106415,48,5,57624.70144760948,Champions
CUST100774,780,5,57609.73518720234,Loyal Customers
CUST107693,140,5,57471.733685900144,Champions
CUST104523,648,5,57453.9589430348,Loyal Customers
CUST104884,629,6,57415.63894189366,Loyal Customers
CUST102431,317,5,57383.40182601288,Loyal Customers
CUST103887,364,5,57348.8084998365,Loyal Customers
CUST100759,779,6,57347.10977480938,Loyal Customers
CUST100281,420,6,57324.18653669408,Loyal Customers
CUST106511,708,5,57238.82582465156,Loyal Customers
CUST107903,6,6,57132.83777212988,Champions
CUST100006,579,5,57113.210346101114,Loyal Customers
CUST105705,189,4,57109.292127470384,Champions
CUST100787,640,5,56912.92890330787,Loyal Customers
CUST103708,168,8,56878.90304884577,Champions
CUST102374,249,6,56813.1323443575,Champions
CUST104396,287,6,56780.1467575061,Champions
CUST105888,743,10,56677.413245323805,Loyal Customers
CUST103664,735,5,56656.76941333092,Loyal Customers
CUST100161,229,5,56650.48278337117,Champions
CUST103702,732,5,56629.890890234776,Loyal Customers
CUST106574,158,4,56609.69584565162,Champions
CUST100496,625,6,56494.39716021166,Loyal Customers
CUST106492,136,5,56384.18426311891,Champions
CUST103340,626,5,56256.42761295148,Loyal Customers
CUST103482,599,5,56217.80349623479,Loyal Customers
CUST107450,460,5,56217.78152111865,Loyal Customers
CUST105901,51,5,56187.81428167001,Champions
CUST100406,157,5,56073.434143175895,Champions
CUST107268,9,5,55958.18530045716,Champions
CUST107939,5,6,55805.491793805726,Champions
CUST106103,190,6,55711.08041809575,Champions
CUST107040,28,6,55696.31345325574,Champions
CUST100277,404,6,55674.508248826714,Loyal Customers
CUST101195,886,5,55664.583626481675,Loyal Customers
CUST105349,518,4,55628.67007737105,Loyal Customers
CUST105989,71,5,55563.79921626159,Champions
CUST106334,23,6,55548.506481352524,Champions
CUST100144,69,5,55515.689601135935,Champions
CUST101621,345,5,55419.932692784736,Loyal Customers
CUST100536,8,6,55303.090699111315,Champions
CUST102781,463,6,55302.758439474426,Loyal Customers
CUST101831,21,5,55282.518295595895,Champions
CUST103347,266,6,55272.42805163088,Champions
CUST105264,583,4,55237.60201043799,Loyal Customers
CUST105932,734,5,55183.57905690442,Loyal Customers
CUST100566,2,5,55108.13583072892,Champions
CUST104044,39,6,55104.9165859464,Champions
CUST101538,668,6,54990.64773008188,Loyal Customers
CUST106889,106,5,54948.595331548335,Champions
CUST101279,228,8,54806.48474763776,Champions
CUST103853,153,5,54749.51410755504,Champions
CUST107910,207,5,54715.59980870046,Champions
CUST107244,208,5,54604.485615388665,Champions
CUST105843,148,5,54584.81290511386,Champions
CUST102136,73,5,54399.59479218894,Champions
CUST101033,18,5,54361.54497842192,Champions
CUST100162,527,5,54248.84468866732,Loyal Customers
CUST102190,124,6,54202.20018077799,Champions
CUST105649,567,5,53763.17614465808,Loyal Customers
CUST101925,12,5,53672.91202552675,Champions
CUST100155,46,5,53641.97889016586,Champions
CUST105258,47,4,53562.74481352452,Champions
CUST104634,419,5,53542.40958949904,Loyal Customers
CUST105218,846,4,53495.775140067795,Loyal Customers
CUST105833,6,5,53476.619223990885,Champions
CUST103325,83,5,53449.55942360886,Champions
CUST106465,402,6,53427.91687296817,Loyal Customers
CUST100211,319,5,53409.988638258415,Loyal Customers
CUST103873,73,6,53293.811362755856,Champions
CUST105774,26,5,53140.07121865941,Champions
CUST102158,278,5,53008.812772903024,Champions
CUST100765,806,5,52896.67233970213,Loyal Customers
CUST106259,142,6,52747.11376192083,Champions
CUST103326,87,8,52530.46507699707,Champions
CUST100392,430,5,52510.2472475547,Loyal Customers
CUST104147,4,5,52450.69803191374,Champions
CUST100314,7,5,52315.97630964686,Champions
CUST103194,742,6,52235.483114014845,Loyal Customers
CUST104622,112,5,52233.12992668471,Champions
CUST107519,132,5,52200.773982724546,Champions
CUST106125,364,6,52006.95600561931,Loyal Customers
CUST105504,67,5,51848.764261582786,Champions
CUST104426,42,8,51694.535379536646,Champions
CUST100288,6,6,51621.09850727103,Champions
CUST104214,402,6,51481.60794899723,Loyal Customers
CUST101770,24,5,51456.701162004276,Champions
CUST105150,213,15,51280.109108330544,Champions
CUST104107,261,5,51178.23204346208,Champions
CUST106655,717,4,51163.93659082627,Loyal Customers
CUST105720,353,4,51144.68211981084,Loyal Customers
CUST105457,18,5,51083.55357287154,Champions
CUST106701,597,4,51029.25347077631,Loyal Customers
CUST107126,638,5,51025.05477988721,Loyal Customers
CUST105695,3,4,50815.70734151505,Champions
CUST100758,104,8,50756.67272012063,Champions
CUST103789,391,6,50486.81422952091,Loyal Customers
CUST107212,3,4,50476.09633559942,Champions
CUST102750,21,6,50439.98013031916,Champions
CUST106751,11,5,50353.311083676825,Champions
CUST105563,213,5,50287.21296457243,Champions
CUST107580,126,6,50269.47019784493,Champions
CUST107591,322,5,50140.99296720209,Loyal Customers
CUST100713,240,6,49832.167968627364,Champions
CUST104058,574,5,49720.8881225074,Loyal Customers
CUST100156,662,6,49657.3880683857,Loyal Customers
CUST106869,587,5,49629.53147816908,Loyal Customers
CUST103950,320,5,49628.69429589574,Loyal Customers
CUST102672,771,5,49627.05475795943,Loyal Customers
CUST102018,621,5,49584.88469929967,Loyal Customers
CUST100035,49,5,49323.60984030305,Champions
CUST105954,581,5,49315.76465498179,Loyal Customers
CUST107239,818,4,49281.19837313606,Loyal Customers
CUST102448,355,5,49259.1313375851,Loyal Customers
CUST103737,320,6,49248.5007004034,Loyal Customers
CUST100633,211,6,49036.91955719286,Champions
CUST107501,54,5,48997.176614315424,Champions
CUST100595,11,5,48964.40202764326,Champions
CUST106545,689,4,48905.182223038035,Loyal Customers
CUST106393,714,6,48844.665987740824,Loyal Customers
CUST106953,77,6,48804.70943286653,Champions
CUST103054,394,6,48708.73747206671,Loyal Customers
CUST105698,42,4,48673.88983108906,Champions
CUST100962,282,6,48580.95425139347,Champions
CUST103990,596,8,48283.99783491652,Loyal Customers
CUST102708,620,5,48273.43247624618,Loyal Customers
CUST105890,214,6,48199.65255900408,Champions
CUST107157,669,4,48156.790474942325,Loyal Customers
CUST106596,1,4,48156.42285811127,Champions
CUST107704,358,4,47977.67688089287,Loyal Customers
CUST106480,17,4,47844.01805571666,Champions
CUST107588,148,5,47837.20755399548,Champions
CUST103120,459,6,47763.667884097464,Loyal Customers
CUST103883,293,6,47725.080043325885,Champions
CUST107201,199,5,47639.75169988079,Champions
CUST106360,284,6,47548.921446935026,Champions
CUST104164,605,5,47446.04858875439,Loyal Customers
CUST102626,240,5,47379.36920288437,Champions
CUST107176,288,5,47317.78835262727,Champions
CUST101189,475,5,47166.9625523507,Loyal Customers
CUST104030,243,5,47061.49368367036,Champions
CUST100611,206,5,47032.873689504864,Champions
CUST107863,244,4,46962.166831182556,Champions
CUST106119,38,4,46950.65013685615,Champions
CUST107670,357,4,46949.19141662257,Loyal Customers
CUST107024,766,4,46828.58238166699,Loyal Customers
CUST105360,88,4,46781.969605001315,Champions
CUST101939,305,5,46777.6446869505,Champions
CUST106067,568,8,46669.39516451585,Loyal Customers
CUST101155,206,5,46602.83365312258,Champions
CUST102856,265,15,46572.726415853744,Champions
CUST104406,60,5,46431.17201705171,Champions
CUST103678,360,5,46188.05393278507,Loyal Customers
CUST103613,113,5,46164.19533848604,Champions
CUST106966,417,5,46080.76807643729,Loyal Customers
CUST103045,98,5,46031.52930182348,Champions
CUST107491,6,4,45870.172593047224,Champions
CUST104420,134,15,45702.33945876117,Champions
CUST103813,48,5,45470.99450464059,Champions
CUST105435,21,4,45443.616157562945,Champions
CUST101886,25,6,45219.729835460894,Champions
CUST107545,17,4,45104.44359033746,Champions
CUST107660,43,15,45013.086061845715,Champions
CUST102238,659,15,44922.54904147535,Loyal Customers
CUST102020,144,5,44769.31193084502,Champions
CUST106828,61,4,44669.207518679825,Champions
CUST104112,2,15,44642.4246799687,Champions
CUST103239,541,15,44527.80476661375,Loyal Customers
CUST105282,325,5,44443.88711637008,Loyal Customers
CUST102916,423,5,44394.76093842982,Loyal Customers
CUST105269,226,5,44382.211052728315,Champions
CUST104366,53,6,44347.42563903926,Champions
CUST105780,240,5,44346.84529327018,Champions
CUST107386,245,5,44264.75951208235,Champions
CUST101353,594,5,44184.330649265095,Loyal Customers
CUST104167,661,5,44097.064145857286,Loyal Customers
CUST106604,476,5,44014.03884818917,Loyal Customers
CUST105607,8,4,43974.01313534446,Champions
CUST101956,371,5,43941.24598128159,Loyal Customers
CUST101766,257,5,43902.43870410477,Champions
CUST107719,774,4,43850.35351466849,Loyal Customers
CUST105912,214,5,43720.472586367934,Champions
CUST102322,14,5,43643.841270813886,Champions
CUST107090,32,5,43616.314180117086,Champions
CUST104786,843,5,43569.331259016304,Loyal Customers
CUST103084,30,5,43548.29778382091,Champions
CUST107056,546,4,43269.17933946606,Loyal Customers
CUST106913,153,4,43207.51995276316,Champions
CUST106831,104,5,43131.887185303545,Champions
CUST103549,762,5,43115.75174473783,Loyal Customers
CUST107685,676,5,43025.12648431467,Loyal Customers
CUST100324,257,15,42953.013954821574,Champions
CUST107216,15,5,42928.231610617404,Champions
CUST105400,42,5,42890.215159460364,Champions
CUST102479,630,5,42795.37854578073,Loyal Customers
CUST101028,9,5,42705.70745011097,Champions
CUST106214,342,4,42443.977946031635,Loyal Customers
CUST101264,520,5,42398.52856944521,Loyal Customers
CUST107609,28,5,42214.942589035,Champions
CUST107574,203,4,42113.733935345386,Champions
CUST102984,74,5,41982.354671008514,Champions
CUST106077,116,5,41972.79342764201,Champions
CUST103768,20,5,41972.28273811254,Champions
CUST106874,52,5,41957.04862484044,Champions
CUST107558,273,5,41929.97238753545,Champions
CUST101991,790,5,41927.88557798256,Loyal Customers
CUST107931,283,4,41864.43838229598,Champions
CUST100724,666,5,41820.92797402348,Loyal Customers
CUST105516,93,5,41801.33616786713,Champions
CUST107326,90,4,41765.8095804697,Champions
CUST102064,98,5,41677.382260454084,Champions
CUST105559,451,5,41637.587666201565,Loyal Customers
CUST106553,135,4,41577.22071382212,Champions
CUST100521,492,5,41513.53685706093,Loyal Customers
CUST105500,23,4,41419.09275505351,Champions
CUST104543,279,6,41331.19930933227,Champions
CUST104744,369,15,41294.926330463444,Loyal Customers
CUST101583,6,15,40967.77677843539,Champions
CUST107715,15,4,40941.84481937603,Champions
CUST103449,316,15,40780.57128075534,Champions
CUST107327,410,4,40630.33629432795,Loyal Customers
CUST103085,568,15,40627.427556736984,Loyal Customers
CUST105304,802,4,40296.64580638222,Loyal Customers
CUST102513,41,15,40166.050404765294,Champions
CUST101489,706,15,40148.22714392746,Loyal Customers
CUST105645,668,5,40097.49581594495,Loyal Customers
CUST105465,691,5,40020.98058378782,Loyal Customers
CUST101450,260,5,39984.5685177438,Champions
CUST106236,265,5,39818.11133024831,Champions
CUST107469,304,4,39771.954032361755,Champions
CUST105132,570,5,39766.982115975916,Loyal Customers
CUST104563,663,5,39735.51136081557,Loyal Customers
CUST104608,104,5,39526.790403632134,Champions
CUST102217,432,6,39514.97618095493,Loyal Customers
CUST102566,8,15,39430.14924846281,Champions
CUST102855,29,15,39397.91681845183,Champions
CUST106333,71,15,39359.407204463445,Champions
CUST107341,10,4,39207.05394683334,Champions
CUST100319,492,6,38883.42359452204,Loyal Customers
CUST105826,661,5,38766.24004877962,Loyal Customers
CUST103430,164,8,38716.70885755206,Champions
CUST102166,1,5,38685.12750183857,Champions
CUST100103,470,8,38654.87667025915,Loyal Customers
CUST100879,622,6,38617.87816578809,Loyal Customers
CUST107767,8,4,38491.394354055934,Champions
CUST100899,505,5,38479.703390665934,Loyal Customers
CUST107484,654,4,38337.59364732667,Loyal Customers
CUST106757,149,15,38018.74406331192,Champions
CUST103681,63,5,37905.03705699453,Champions
CUST107640,281,4,37383.18000258005,Champions
CUST106074,341,5,37360.93055020404,Loyal Customers
CUST106450,534,5,37247.553766700345,Loyal Customers
CUST104534,236,15,37110.971463739355,Champions
CUST102780,264,5,37083.11277873282,Champions
CUST107096,5,5,36899.230037750036,Champions
CUST101887,594,5,36894.73953233364,Loyal Customers
CUST106487,492,5,36807.815579120994,Loyal Customers
CUST102204,647,5,36698.46896894396,Loyal Customers
CUST105330,10,6,36697.462985967824,Champions
CUST106452,829,5,36696.290961923725,Loyal Customers
CUST106843,504,4,36647.12171023942,Loyal Customers
CUST107615,243,5,36425.46191762477,Champions
CUST104886,604,15,36277.52231858336,Loyal Customers
CUST100652,494,5,36241.37876986888,Loyal Customers
